BIBTEXKEY,first_name,middle_name,last_name,full_name,JOURNAL,NUMBER,PAGES,PUBLISHER,TITLE,VOLUME,YEAR,DOI,ISSN,AUTHOR_KEYWORDS,PUBLICATION_STAGE,AFFILIATIONS,Affiliation_country,Affiliation_country_code,Gender,Gender.Probability,Gender.Count,author_id,paper_id_author_id,author_order,Max,author_last,author_single,unique_name,OA,Citations
Waksman2019232,Steve,NA,Waksman,Steve Waksman,Journal of World Popular Music,2,232 – 236,Equinox Publishing Ltd,Popular music studies and interdisciplinarity,6,2019,10.1558/jwpm.40177,20524900,Academic organizational history; Ethnomusicology; IASPM-US; Interdisciplinarity; Popular music studies,Final,"Smith College, Department of Music, Northampton, 01063, MA, United States",United States,US,male,1,469272,author1,Waksman2019232_author1,1,1,0,1,waksman_steve,Undefined,2
Vilanova201985,John,NA,Vilanova,John Vilanova,Journal of Popular Music Studies,2,85 – 106,University of California Press,"“I’m not the drummer’s girlfriend”: Merch Girls, Tour’s misogynist mythos, and the gendered dynamics of live music’s backline labor",31,2019,10.1525/jpms.2019.312009,15242226,Gender; Inequality; Labor; Live music industry; Merch; Sexism; Touring,Final,"Annenberg School for Communication at the University of Pennsylvania, United States",United States,US,male,1,1328805,author1,Vilanova201985_author1,1,2,0,0,vilanova_john,Undefined,4
Vilanova201985,Kyle,NA,Cassidy,Kyle Cassidy,Journal of Popular Music Studies,2,85 – 106,University of California Press,"“I’m not the drummer’s girlfriend”: Merch Girls, Tour’s misogynist mythos, and the gendered dynamics of live music’s backline labor",31,2019,10.1525/jpms.2019.312009,15242226,Gender; Inequality; Labor; Live music industry; Merch; Sexism; Touring,Final,"Annenberg School for Communication at the University of Pennsylvania, United States",United States,US,male,1,194742,author2,Vilanova201985_author2,2,2,1,0,cassidy_kyle,Undefined,4
Rastas2019592,Anna,NA,Rastas,Anna Rastas,Popular Music and Society,5,592 – 610,Routledge,Music and Anti-Racism: Musicians’ Involvement in Anti-Racist Spaces,42,2019,10.1080/03007766.2018.1526527,3007766,NA,Final,"Faculty of Social Sciences, University of Tampere, Tampere, Finland",Finland,FI,female,0.99,10565,author1,Rastas2019592_author1,1,2,0,0,rastas_anna,Open Access,13
Rastas2019592,Elina,NA,Seye,Elina Seye,Popular Music and Society,5,592 – 610,Routledge,Music and Anti-Racism: Musicians’ Involvement in Anti-Racist Spaces,42,2019,10.1080/03007766.2018.1526527,3007766,NA,Final,"Faculty of Social Sciences, University of Tampere, Tampere, Finland",Finland,FI,female,0.99,9721,author2,Rastas2019592_author2,2,2,1,0,seye_elina,Open Access,13
Goshert202078,John,Charles,Goshert,John Charles Goshert,Popular Music and Society,1,78 – 92,Routledge,“I Was There!” Turn It Around: The Story of East Bay Punk and the Resistance to Eulogy,43,2020,10.1080/03007766.2019.1603805,3007766,Architecture; cultural expropriation; Gilman Street Project; melancholy and nostalgia; Punk music and culture; youth movements,Final,"English and Literature, Utah Valley University, Orem, UT, United States",United States,US,male,1,1328805,author1,Goshert202078_author1,1,1,0,1,goshert_john,Undefined,0
Pyon2019363,Kevin,NA,Pyon,Kevin Pyon,Popular Music and Society,3,363 – 384,Routledge,Towards an African-American Genealogy of Market and Religion in Rap Music,42,2019,10.1080/03007766.2018.1458275,3007766,NA,Final,"The University of North Carolina, Chapel Hill, NC, United States",United States,US,male,1,510914,author1,Pyon2019363_author1,1,1,0,1,pyon_kevin,Open Access,1
Martignetti202061,Frank,NA,Martignetti,Frank Martignetti,Journal of Popular Music Education,1,61 – 79,Intellect Ltd.,Finding our way: The experiences of a rapper and his advisor in a bachelor of music programme,4,2020,10.1386/jpme_00014_1,23976721,action research; collegiate music; culturally responsive pedagogy; curriculum reform; hip hop; music education; music study; rap education,Final,"Music & Performing Arts Department, University of Bridgeport, 126 Park Avenue, Bridgeport, 06604, CT, United States",United States,US,male,1,244714,author1,Martignetti202061_author1,1,2,0,0,martignetti_frank,Undefined,2
Martignetti202061,Joshua,M.,Brewster,Joshua M. Brewster,Journal of Popular Music Education,1,61 – 79,Intellect Ltd.,Finding our way: The experiences of a rapper and his advisor in a bachelor of music programme,4,2020,10.1386/jpme_00014_1,23976721,action research; collegiate music; culturally responsive pedagogy; curriculum reform; hip hop; music education; music study; rap education,Final,"Music & Performing Arts Department, University of Bridgeport, 126 Park Avenue, Bridgeport, 06604, CT, United States",United States,US,male,1,238499,author2,Martignetti202061_author2,2,2,1,0,brewster_joshua,Undefined,2
Clauhs2020101,Matthew,NA,Clauhs,Matthew Clauhs,Journal of Popular Music Education,1,101 – 116,Intellect Ltd.,Student voice and choice in modern band curriculum development,4,2020,10.1386/jpme_00016_1,23976721,culturally responsive teaching; diversity; inclusive; learner agency; modern band; popular music,Final,"Whalen Center for Music, Ithaca College, 953 Danby Rd, Ithaca, 14850, NY, United States",United States,US,male,1,397759,author1,Clauhs2020101_author1,1,2,0,0,clauhs_matthew,Undefined,24
Clauhs2020101,Radio,NA,Cremata,Radio Cremata,Journal of Popular Music Education,1,101 – 116,Intellect Ltd.,Student voice and choice in modern band curriculum development,4,2020,10.1386/jpme_00016_1,23976721,culturally responsive teaching; diversity; inclusive; learner agency; modern band; popular music,Final,"Whalen Center for Music, Ithaca College, 953 Danby Rd, Ithaca, 14850, NY, United States",United States,US,male,0.67,3,author2,Clauhs2020101_author2,2,2,1,0,cremata_radio,Undefined,24
Neyra201965,Ren,Ellis,Neyra,Ren Ellis Neyra,Journal of Popular Music Studies,1,65 – 86,University of California Press,Salsa’s unruly audition: Abnormal feelings for the 1970s fania all-stars,31,2019,10.1525/jpms.2019.311008,15242226,Performance; Popular music; Race and ethnic studies,Final,"Wesleyan University, United States",United States,US,male,0.66,780,author1,Neyra201965_author1,1,1,0,1,neyra_ren,Undefined,1
Farrugia201961,Rebekah,NA,Farrugia,Rebekah Farrugia,Journal of Popular Music Studies,1,61 – 64,University of California Press,"Response to microwave DJs: A revisit of farrugia and swiss’ “tracking the DJs” (JPMS, 17.1)",31,2019,10.1525/jpms.2019.311007,15242226,NA,Final,"Oakland University, United States",United States,US,female,1,25802,author1,Farrugia201961_author1,1,1,0,1,farrugia_rebekah,Undefined,0
Duinker2019423,Ben,NA,Duinker,Ben Duinker,Popular Music,3,423 – 456,Cambridge University Press,Good things come in threes: Triplet flow in recent hip-hop music,38,2019,10.1017/S026114301900028X,2611430,NA,Final,"Schulich School of Music, McGill University, Strathcona Music Building, 555 Sherbrooke St. West, Montreal, H3A1E3, QC, Canada",Canada,CA,male,1,17302,author1,Duinker2019423_author1,1,1,0,1,duinker_ben,Open Access,15
Hollenbach2019142,Katie,Beisel,Hollenbach,Katie Beisel Hollenbach,Journal of Popular Music Studies,4,142 – 160,University of California Press,Teenage agency and popular music reception in world war ii-era frank Sinatra fan clubs,31,2019,10.1525/jpms.2019.31.4.142,15242226,Fandom; Frank Sinatra; Popular music; World War II,Final,"University of Washington, United States",United States,US,female,1,202841,author1,Hollenbach2019142_author1,1,1,0,1,hollenbach_katie,Undefined,2
Bujalka2019518,Eva,NA,Bujalka,Eva Bujalka,Popular Music,3,518 – 537,Cambridge University Press,KVLTER than KVLT: 'True (Norwegian) black metal' and the satanic politics of Bataillean 'authenticity',38,2019,10.1017/S0261143019000333,2611430,NA,Final,"Curtin University, Perth, WA, Australia",Australia,AU,female,1,2859,author1,Bujalka2019518_author1,1,1,0,1,bujalka_eva,Undefined,2
Barone2019210,Stefano,NA,Barone,Stefano Barone,Popular Music and Society,2,210 – 229,Routledge,Electronic Dunes and Downtown Vibes. The Social Construction of an Underground Electro Scene in Tunisia,42,2019,10.1080/03007766.2019.1565627,3007766,NA,Final,"Griffith Centre for Social and Cultural Research, Griffith University, Brisbane, Australia",Australia,AU,male,1,446,author1,Barone2019210_author1,1,1,0,1,barone_stefano,Open Access,0
Koskela2020295,Minja,NA,Koskela,Minja Koskela,Journal of Popular Music Education,3,295 – 309,Intellect Ltd.,How democratic is popular music in Finnish schools? Exploring popular music education through intersectionality,4,2020,10.1386/jpme_00031_1,23976721,democracy; diversity; intersectionality; music education; popular music; reflexivity,Final,"Sibelius Academy of the University of the Arts Helsinki, Finland; University of Turku, Finland",Finland,FI,female,0.98,274,author1,Koskela2020295_author1,1,2,0,0,koskela_minja,Undefined,4
Koskela2020295,Taru,NA,Leppänen,Taru Leppänen,Journal of Popular Music Education,3,295 – 309,Intellect Ltd.,How democratic is popular music in Finnish schools? Exploring popular music education through intersectionality,4,2020,10.1386/jpme_00031_1,23976721,democracy; diversity; intersectionality; music education; popular music; reflexivity,Final,"Sibelius Academy of the University of the Arts Helsinki, Finland; University of Turku, Finland",Finland,FI,female,0.98,2056,author2,Koskela2020295_author2,2,2,1,0,leppänen_taru,Undefined,4
McConnell2019131,Bonnie,B.,McConnell,Bonnie B. McConnell,Popular Music and Society,2,131 – 149,Routledge,"Afropolitan Projects: Music, Representation, and the Politics of Belonging in Australia",42,2019,10.1080/03007766.2017.1413618,3007766,NA,Final,"School of Music, The Australian National University, Acton, Australia",Australia,AU,female,1,1757,author1,McConnell2019131_author1,1,1,0,1,mcconnell_bonnie,Undefined,5
Neglia2020191,José,Vicente,Neglia,José Vicente Neglia,Popular Music History,1-2,191 – 208,Equinox Publishing Ltd,(Re-)valuing rock music: Curatorship in the production of garage rock reissue compilation albums,13,2020,10.1558/pomh.39631,17407133,curation; garage rock music; sound recordings; value,Final,"The University of Hong Kong, 11/F Run Run Shaw Tower Centennial Campus Pokfulam Road, Pokfulam, Hong Kong",Hong Kong,HK,male,0.8,15,author1,Neglia2020191_author1,1,1,0,1,neglia_josé,Undefined,0
Kielman2019513,Adam,NA,Kielman,Adam Kielman,Popular Music and Society,5,513 – 537,Routledge,“We Sing in Dialects Even as We Wander Far from Home”: Performing the Local in Polyglot Southern China,42,2019,10.1080/03007766.2018.1497897,3007766,NA,Final,"Department of Music, The Chinese University of Hong Kong, Shatin, Hong Kong",Hong Kong,HK,male,0.99,1257,author1,Kielman2019513_author1,1,1,0,1,kielman_adam,Undefined,2
Fink20193,Robert,NA,Fink,Robert Fink,Journal of Popular Music Studies,1,3 – 14,University of California Press,Remembering aretha franklin,31,2019,10.1525/jpms.2019.311002,15242226,NA,Final,"UCLA, United States",United States,US,male,1,780374,author1,Fink20193_author1,1,1,0,1,fink_robert,Undefined,1
Berry201951,Michael,NA,Berry,Michael Berry,Journal of Popular Music Studies,2,51 – 62,University of California Press,Nielson remixed: The trumpification of hip hop,31,2019,10.1525/jpms.2019.312007,15242226,NA,Final,"University of Washington, United States",United States,US,male,1,1225359,author1,Berry201951_author1,1,1,0,1,berry_michael,Undefined,0
Lorre201995,Sean,NA,Lorre,Sean Lorre,Journal of Popular Music Studies,3,95 – 118,University of California Press,"Rhythm and bluebeat: “Jamaican R&B,” live and on record, in early-1960s’ London",31,2019,10.1525/jpms.2019.313010,15242226,Blue beat; Georgie Fame; Jamaica; London; Millie Small; Music history; Popular music; Prince Buster; R&B; Ska; Transnational/global; UK,Final,"Rutgers University, United States",United States,US,male,1,201492,author1,Lorre201995_author1,1,1,0,1,lorre_sean,Undefined,0
Behr2020501,Adam,NA,Behr,Adam Behr,Popular Music and Society,5,501 – 522,Routledge,Making Live Music Count: The UK Live Music Census,43,2020,10.1080/03007766.2019.1627658,3007766,Census; cultural value; live music; Music City,Final,"Edinburgh College of Art, University of Edinburgh, Edinburgh, United Kingdom; School of Culture and Creative Arts, University of Glasgow, Glasgow, United Kingdom; International Centre for Music Studies (ICMuS), Newcastle University, Newcastle upon Tyne, United Kingdom; Turku Institute for Advanced Studies, University of Turku, Turku, Finland; Business School, University of Edinburgh, Edinburgh, United Kingdom",United Kingdom,GB,male,1,126969,author1,Behr2020501_author1,1,5,0,0,behr_adam,Open Access,18
Behr2020501,Emma,NA,Webster,Emma Webster,Popular Music and Society,5,501 – 522,Routledge,Making Live Music Count: The UK Live Music Census,43,2020,10.1080/03007766.2019.1627658,3007766,Census; cultural value; live music; Music City,Final,"Edinburgh College of Art, University of Edinburgh, Edinburgh, United Kingdom; School of Culture and Creative Arts, University of Glasgow, Glasgow, United Kingdom; International Centre for Music Studies (ICMuS), Newcastle University, Newcastle upon Tyne, United Kingdom; Turku Institute for Advanced Studies, University of Turku, Turku, Finland; Business School, University of Edinburgh, Edinburgh, United Kingdom",United Kingdom,GB,female,1,153324,author2,Behr2020501_author2,2,5,0,0,webster_emma,Open Access,18
Behr2020501,Matt,NA,Brennan,Matt Brennan,Popular Music and Society,5,501 – 522,Routledge,Making Live Music Count: The UK Live Music Census,43,2020,10.1080/03007766.2019.1627658,3007766,Census; cultural value; live music; Music City,Final,"Edinburgh College of Art, University of Edinburgh, Edinburgh, United Kingdom; School of Culture and Creative Arts, University of Glasgow, Glasgow, United Kingdom; International Centre for Music Studies (ICMuS), Newcastle University, Newcastle upon Tyne, United Kingdom; Turku Institute for Advanced Studies, University of Turku, Turku, Finland; Business School, University of Edinburgh, Edinburgh, United Kingdom",United Kingdom,GB,male,1,85893,author3,Behr2020501_author3,3,5,0,0,brennan_matt,Open Access,18
Behr2020501,Martin,NA,Cloonan,Martin Cloonan,Popular Music and Society,5,501 – 522,Routledge,Making Live Music Count: The UK Live Music Census,43,2020,10.1080/03007766.2019.1627658,3007766,Census; cultural value; live music; Music City,Final,"Edinburgh College of Art, University of Edinburgh, Edinburgh, United Kingdom; School of Culture and Creative Arts, University of Glasgow, Glasgow, United Kingdom; International Centre for Music Studies (ICMuS), Newcastle University, Newcastle upon Tyne, United Kingdom; Turku Institute for Advanced Studies, University of Turku, Turku, Finland; Business School, University of Edinburgh, Edinburgh, United Kingdom",Finland,FI,male,1,1126,author4,Behr2020501_author4,4,5,0,0,cloonan_martin,Open Access,18
Behr2020501,Jake,NA,Ansell,Jake Ansell,Popular Music and Society,5,501 – 522,Routledge,Making Live Music Count: The UK Live Music Census,43,2020,10.1080/03007766.2019.1627658,3007766,Census; cultural value; live music; Music City,Final,"Edinburgh College of Art, University of Edinburgh, Edinburgh, United Kingdom; School of Culture and Creative Arts, University of Glasgow, Glasgow, United Kingdom; International Centre for Music Studies (ICMuS), Newcastle University, Newcastle upon Tyne, United Kingdom; Turku Institute for Advanced Studies, University of Turku, Turku, Finland; Business School, University of Edinburgh, Edinburgh, United Kingdom",United Kingdom,GB,male,1,39672,author5,Behr2020501_author5,5,5,1,0,ansell_jake,Open Access,18
